ROST,13-Jan-2025,151.25,151.44,146.62,151.16,2046200
RPAY,13-Jan-2025,7.22,7.335,7.15,7.3,538300
RPD,13-Jan-2025,38.43,38.55,37.57,38.16,570900
RPID,13-Jan-2025,1.07,1.15,1.0208,1.1,109800
RPRX,13-Jan-2025,29.83,30.78,29.77,29.99,7815200
RPTX,13-Jan-2025,1.38,1.44,1.29,1.31,745500
RR,13-Jan-2025,2.5,2.5834,1.97,2.12,25311400
RRBI,13-Jan-2025,49.45,52,49.45,50.1,18800
RRGB,13-Jan-2025,6.04,6.27,5.3,5.47,1191200
RRR,13-Jan-2025,42.81,44.21,42.55,43.91,706600
RSLS,13-Jan-2025,4.8,5.19,4.35,5,99000
RSSS,13-Jan-2025,4,4.01,3.81,3.84,222900
RSVR,13-Jan-2025,7.89,7.95,7.58,7.77,32900
RTC,13-Jan-2025,2.3,2.3,2.05,2.15,33500
RTH,13-Jan-2025,225.9,226.2765,224.5868,226.14,2700
RUM,13-Jan-2025,11.31,11.65,10.65,10.92,4558300
RUMBW,13-Jan-2025,4.08,4.08,3.51,3.71,50100
RUN,13-Jan-2025,9.8,9.83,9.27,9.73,11627800
RUNN,13-Jan-2025,32.51,32.94,32.5,32.94,23600
RUSHA,13-Jan-2025,53.98,55.93,53.98,55.89,275800
RUSHB,13-Jan-2025,52.91,53.9,52.91,53.67,22800
RVMD,13-Jan-2025,41.71,42.94,41.145,42.57,1076400
RVNC,13-Jan-2025,3.31,3.36,3.26,3.29,2264900
RVPH,13-Jan-2025,1.94,2.0899,1.8701,1.91,2765800
RVPHW,13-Jan-2025,0.2972,0.345,0.2152,0.33,30300
RVSB,13-Jan-2025,5.4,5.54,5.4,5.46,37600
RVSN,13-Jan-2025,1.6,1.7,1.4,1.66,5301800
RVSNW,13-Jan-2025,0.3,0.3001,0.1847,0.27,10700
RVYL,13-Jan-2025,1.35,1.3748,1.3,1.33,41700
RWAY,13-Jan-2025,10.85,11.06,10.79,11.03,253900
RWAYL,13-Jan-2025,24.98,24.99,24.95,24.977,5800
RWAYZ,13-Jan-2025,25.25,25.25,25.21,25.23,2800
RXRX,13-Jan-2025,6.665,6.77,6.31,6.74,13163900
RXST,13-Jan-2025,32.66,32.66,26.29,30.72,2331700
RXT,13-Jan-2025,2.5,2.52,2.26,2.32,986100
RYAAY,13-Jan-2025,41.92,42.07,41.05,41.88,1957800
RYTM,13-Jan-2025,56.07,56.255,54.23,54.89,495800
RZLT,13-Jan-2025,4.81,4.888,4.55,4.75,435900
RZLV,13-Jan-2025,2.64,2.93,2.365,2.4,8519600
RZLVW,13-Jan-2025,0.51,0.51,0.3606,0.4,238600
SABR,13-Jan-2025,3.25,3.26,3.19,3.23,3089100
SABS,13-Jan-2025,3.84,3.84,3.6,3.66,57900
SABSW,13-Jan-2025,0.145,0.145,0.1224,0.134,1100
SAFT,13-Jan-2025,77.58,78.88,77.58,78.065,41700
SAG,13-Jan-2025,2.76,2.78,2.5605,2.5605,36500
SAGE,13-Jan-2025,7.7,7.88,7.36,7.5,12065100
SAIA,13-Jan-2025,447.34,469.65,445.99,462.87,240500
SAIC,13-Jan-2025,115.7,118.35,114.54,118.26,451900
SAIH,13-Jan-2025,0.6762,0.77,0.65,0.6941,52600
SAMG,13-Jan-2025,17.2,17.53,17.2,17.52,15600
SANA,13-Jan-2025,3.7,4.01,3.19,3.46,12557600
SANG,13-Jan-2025,7.12,7.12,6.8901,6.985,9400
SANM,13-Jan-2025,76.29,79.955,76.29,79.82,425900
SANW,13-Jan-2025,7.63,7.68,6.93,7.11,16500
SARK,13-Jan-2025,42.33,43.5237,41.52,41.58,303000
SASR,13-Jan-2025,30.63,31.72,30.63,31.67,307600
SATL,13-Jan-2025,2.9,2.98,2.65,2.74,551000
SATLW,13-Jan-2025,0.3984,0.41,0.33,0.3496,42300
SATS,13-Jan-2025,23.1,23.33,22.785,23.03,1085900
SAVA,13-Jan-2025,2.73,2.77,2.555,2.73,2787300
SBAC,13-Jan-2025,193.08,195.26,192.61,194.96,845800
SBC,13-Jan-2025,5.17,5.41,5.04,5.06,10800
SBCF,13-Jan-2025,25.35,25.955,25.33,25.68,388100
SBCWW,13-Jan-2025,0.234,0.2475,0.234,0.234,8300
SBET,13-Jan-2025,0.5829,0.6114,0.5355,0.579,350400
SBFG,13-Jan-2025,19.88,20.23,19.57,19.57,7000
SBFM,13-Jan-2025,2.9,2.9999,2.84,2.89,84000
SBFMW,13-Jan-2025,0.28,0.3498,0.22,0.2252,6800
SBGI,13-Jan-2025,15.49,15.93,15.39,15.55,172800
SBLK,13-Jan-2025,15.25,15.37,14.91,15.18,1815300
SBRA,13-Jan-2025,16.42,16.63,16.3535,16.61,2583300
SBT,13-Jan-2025,4.62,4.655,4.62,4.64,56900
SBUX,13-Jan-2025,92.26,93.59,91.38,93.51,6908500
SCDS,13-Jan-2025,54.2719,54.2719,54.2719,54.2719,0
SCHL,13-Jan-2025,18.77,19.55,18.57,19.49,408600
SCKT,13-Jan-2025,1.4,1.51,1.38,1.5,11200
SCLX,13-Jan-2025,0.4527,0.4929,0.4405,0.4432,1115400
SCLXW,13-Jan-2025,0.24,0.25,0.24,0.2401,8300
SCNI,13-Jan-2025,3.46,3.65,3.4046,3.42,7200
SCNX,13-Jan-2025,4.82,4.82,4.15,4.65,9500
SCOR,13-Jan-2025,6.11,6.31,5.9056,6.31,53300
SCPH,13-Jan-2025,3.35,3.56,3.3003,3.51,201000
SCSC,13-Jan-2025,47.12,47.715,46.61,47.59,121700
SCVL,13-Jan-2025,29.85,30.795,29.24,30.69,369100
SCWO,13-Jan-2025,0.63,0.65,0.5378,0.6376,879800
SCWX,13-Jan-2025,8.42,8.44,8.41,8.43,223600
SCYX,13-Jan-2025,1.24,1.24,1.16,1.18,192000
SCZ,13-Jan-2025,58.82,59.335,58.79,59.31,795700
SDA,13-Jan-2025,9.14,9.97,9.1,9.84,621400
SDAWW,13-Jan-2025,0.36,0.36,0.3425,0.3425,2200
SDG,13-Jan-2025,69.2,69.64,68.9908,69.64,18200
SDGR,13-Jan-2025,18.77,19.51,18.2,19.47,617900
SDIG,13-Jan-2025,3.74,3.78,3.56,3.65,357000
SDOT,13-Jan-2025,3.71,3.71,3.509,3.54,31700
SDSI,13-Jan-2025,50.7599,50.96,50.7599,50.815,17400
SDST,13-Jan-2025,3.16,3.23,2.64,2.69,77200
SDVY,13-Jan-2025,35.22,35.8992,35.109,35.88,1535500
SEAT,13-Jan-2025,4.3,4.43,4.3,4.35,828500
SEATW,13-Jan-2025,0.32,0.35,0.3,0.32,4700
SEDG,13-Jan-2025,14.19,14.5,13.48,14.46,3881700
SEED,13-Jan-2025,1.83,1.99,1.83,1.99,23600
SEEM,13-Jan-2025,22.76,22.805,22.75,22.805,8900
SEER,13-Jan-2025,2.38,2.41,2.31,2.32,159600
SEIC,13-Jan-2025,78.26,79.139,77.57,79.02,515600
SEIE,13-Jan-2025,23.4,23.59,23.4,23.575,20000
SEIS,13-Jan-2025,25.07,25.4299,25.03,25.4299,15400
SELF,13-Jan-2025,5.0704,5.1755,5.06,5.13,9000
SELX,13-Jan-2025,1.69,1.77,1.5608,1.7,41300
SENEA,13-Jan-2025,70.76,72.85,70.76,72.41,10300
SEPN,13-Jan-2025,18.14,18.155,16.33,17,261200
SERA,13-Jan-2025,6.81,6.81,6.12,6.33,164900
SERV,13-Jan-2025,17.53,17.58,14.74,14.78,13238000
SETM,13-Jan-2025,15.52,15.6099,15.4316,15.5,12200
SEVN,13-Jan-2025,12.23,12.53,12.2184,12.4,35500
SEZL,13-Jan-2025,217.08,225.92,210.23,221.94,115500
SFBC,13-Jan-2025,54,54,53.22,53.22,400
SFHG,13-Jan-2025,1.18,1.26,1,1.1,594700
SFIX,13-Jan-2025,4.59,4.99,4.53,4.99,2242700
SFLO,13-Jan-2025,27.09,27.46,27.09,27.45,172000
SFM,13-Jan-2025,135.88,139.83,135.18,138.62,977700
SFNC,13-Jan-2025,20.82,21.245,20.82,21.22,636300
SFST,13-Jan-2025,33.42,34.72,33.42,34.72,8200
SFWL,13-Jan-2025,1.02,1.02,1.01,1.015,23400
SGA,13-Jan-2025,11.45,11.55,11.37,11.4,13300
SGBX,13-Jan-2025,0.59,0.598,0.5358,0.5833,575600
SGC,13-Jan-2025,14.98,15.515,14.96,15.41,29000
SGD,13-Jan-2025,2.31,2.3562,2.1339,2.3399,34100
SGHT,13-Jan-2025,3.17,3.24,3.15,3.24,128500
SGLY,13-Jan-2025,2.19,2.39,2.09,2.39,87200
SGMA,13-Jan-2025,1.63,1.71,1.63,1.66,19500
SGML,13-Jan-2025,11.67,11.95,11.4,11.91,552000
SGMO,13-Jan-2025,1.12,1.15,1.03,1.08,6720300
SGMT,13-Jan-2025,4.99,5.02,4.35,4.575,1501200
SGRP,13-Jan-2025,1.9,1.9,1.82,1.83,28200
SGRY,13-Jan-2025,20.61,21.2,20.3,21.16,1319200
SHBI,13-Jan-2025,14.61,14.81,14.52,14.79,108900
SHC,13-Jan-2025,13.05,13.425,12.775,13.09,753700
SHEN,13-Jan-2025,11.8,11.99,11.57,11.74,211800
SHFS,13-Jan-2025,0.3878,0.3878,0.3603,0.38,57800
SHFSW,13-Jan-2025,0.0394,0.0398,0.0304,0.0393,31100
SHIM,13-Jan-2025,2.53,2.53,2.345,2.49,33100
SHIP,13-Jan-2025,7.31,7.5,6.91,7.09,295500
SHLS,13-Jan-2025,5.85,5.89,5.5,5.85,7885200
SHLT,13-Jan-2025,2.85,3.21,2.71,2.9,8600
SHMD,13-Jan-2025,2.7,2.824,2.2701,2.47,86100
SHMDW,13-Jan-2025,0.23,0.23,0.22,0.22,8300
SHOO,13-Jan-2025,40.59,40.69,39.9,40.26,593400
SHOT,13-Jan-2025,0.61,0.63,0.58,0.5901,563100
SHOTW,13-Jan-2025,0.1439,0.225,0.1439,0.1645,5100
SHPH,13-Jan-2025,0.8703,0.9244,0.87,0.8999,89400
SHRY,13-Jan-2025,39.5284,39.5284,39.5284,39.5284,100
SHV,13-Jan-2025,110.25,110.25,110.24,110.25,8981800
SHY,13-Jan-2025,81.84,81.85,81.81,81.85,4855000
SHYF,13-Jan-2025,10.14,10.37,10.14,10.34,217500
SIBN,13-Jan-2025,13.82,16.6,13.75,16.23,660200
SIDU,13-Jan-2025,2.5,2.57,2.25,2.36,1568100
SIEB,13-Jan-2025,2.96,2.985,2.93,2.94,14800
SIFY,13-Jan-2025,2.93,3.0887,2.88,2.89,75000
SIGA,13-Jan-2025,6.14,6.17,6,6.06,320600
SIGI,13-Jan-2025,89.01,91.33,87.68,91.22,221500
SIGIP,13-Jan-2025,17.34,17.34,17.1,17.1945,15500
SILC,13-Jan-2025,17.6,17.805,17.54,17.56,21100
SILO,13-Jan-2025,1.73,1.93,1.51,1.72,1039400
SIMAW,13-Jan-2025,0.1101,0.12,0.11,0.1199,49500
SIMO,13-Jan-2025,52,53.02,51.21,51.9,262700
SINT,13-Jan-2025,3.3,3.41,3.27,3.36,47700
SIRI,13-Jan-2025,20.79,21.25,20.58,20.9,5227600
SISI,13-Jan-2025,1.77,1.79,1.66,1.76,66700
SITM,13-Jan-2025,224.26,228.29,217.62,227.07,148000
SIXG,13-Jan-2025,46.7,47.09,46.5499,47.03,21400
SJ,13-Jan-2025,0.85,0.9172,0.85,0.8705,8800
SJCP,13-Jan-2025,24.7038,24.7038,24.7038,24.7038,0
SJLD,13-Jan-2025,24.9895,24.9895,24.9895,24.9895,0
SJW,13-Jan-2025,45.51,46.16,44.91,45.84,262200
SKGR,13-Jan-2025,11.62,11.6223,11.6148,11.62,106300
SKGRW,13-Jan-2025,0.585,0.585,0.55,0.5501,6500
SKIN,13-Jan-2025,1.56,1.56,1.5,1.515,417800
SKK,13-Jan-2025,0.9894,1.005,0.901,0.95,336100
SKOR,13-Jan-2025,47.42,47.42,47.3301,47.35,69900
SKRE,13-Jan-2025,14.59,14.59,13.7401,13.86,20900
SKWD,13-Jan-2025,42.24,43.045,41.7747,42.99,512800
SKYE,13-Jan-2025,2.77,2.84,2.57,2.8,71500
SKYQ,13-Jan-2025,1.38,1.38,1.16,1.16,171300
SKYT,13-Jan-2025,11.44,11.77,11,11.31,746700
SKYU,13-Jan-2025,34.16,34.73,33.87,34.73,10200
SKYW,13-Jan-2025,108.83,108.99,103.77,106.52,344400
SKYX,13-Jan-2025,1.32,1.345,1.28,1.29,201800
SKYY,13-Jan-2025,116.65,117.51,116.05,117.45,424200
SLAB,13-Jan-2025,130.82,133.87,129.51,133.32,327800
SLDB,13-Jan-2025,3.52,3.57,3.28,3.31,552800
SLDP,13-Jan-2025,1.65,1.72,1.59,1.71,4691800
SLDPW,13-Jan-2025,0.2829,0.34,0.241,0.2819,24700
SLE,13-Jan-2025,0.6601,0.6896,0.6387,0.6401,101300
SLGL,13-Jan-2025,1.08,1.31,1.08,1.23,780600
SLM,13-Jan-2025,26.72,27.27,26.55,27.25,1799400
SLMBP,13-Jan-2025,72.9699,72.9699,72.6,72.9,3800
SLN,13-Jan-2025,6.09,6.33,5.61,5.9,220900
SLNG,13-Jan-2025,6.1285,6.19,6.0192,6.17,5900
SLNH,13-Jan-2025,2.08,2.11,1.8334,2,250700
SLNHP,13-Jan-2025,9.8092,9.8092,9.18,9.58,3000
SLNO,13-Jan-2025,42.43,43.12,41.58,43.06,371700
SLP,13-Jan-2025,28.05,28.99,27.335,28.9,393100
SLQD,13-Jan-2025,49.61,49.6483,49.59,49.6,332900
SLRC,13-Jan-2025,16.15,16.31,16.06,16.29,148400
SLRN,13-Jan-2025,2.03,2.17,1.96,2.15,1427100
SLRX,13-Jan-2025,4.45,7.2,3.61,3.67,120071300
SLS,13-Jan-2025,0.95,0.95,0.8746,0.92,1189500
SLVO,13-Jan-2025,75.49,75.85,74.9165,75.04,18200
SLXN,13-Jan-2025,2.18,2.21,1.75,1.85,7178800
SMBC,13-Jan-2025,51.82,53.67,51.82,53.44,33000
SMCF,13-Jan-2025,31.107,31.4958,31.107,31.4958,1300
SMCI,13-Jan-2025,30.84,31.24,29.01,31.08,33762300
SMCL,13-Jan-2025,14.46,14.84,12.7258,14.77,62300
SMCO,13-Jan-2025,25.4096,25.7,25.4096,25.7,400
SMCX,13-Jan-2025,38.72,39.8,33.99,39.47,1853600
SMH,13-Jan-2025,241.065,244.93,240.62,244.64,6000600
SMHX,13-Jan-2025,28.89,29.27,28.82,29.27,74100
SMID,13-Jan-2025,38.04,40.1999,37.7,38.95,21000
SMLR,13-Jan-2025,47.25,52.7,45.03,52.7,529100
SMMT,13-Jan-2025,17.5,18.32,17.03,18.17,1778400
SMPL,13-Jan-2025,34.27,34.95,34.15,34.47,1421700
SMRI,13-Jan-2025,31.6599,31.8469,31.6599,31.8469,1100
SMSI,13-Jan-2025,1.38,1.39,1.16,1.23,639900
SMST,13-Jan-2025,6.27,6.48,5.59,5.61,23721700
SMTC,13-Jan-2025,64.01,66.22,63.15,65.35,1002800
SMTI,13-Jan-2025,32.23,32.75,31.6,32.46,20800
SMTK,13-Jan-2025,3.41,3.75,3.31,3.7,138500
SMX,13-Jan-2025,0.267,0.2987,0.2506,0.26,15882600
SMXT,13-Jan-2025,1.41,1.42,1.27,1.38,83400
SMXWW,13-Jan-2025,0.04,0.046,0.021,0.035,322900
SNAL,13-Jan-2025,1.94,1.94,1.75,1.85,64200
SNAX,13-Jan-2025,0.725,0.74,0.6985,0.7279,34100
SNAXW,13-Jan-2025,0.008,0.008,0.0056,0.0056,4100
SNBR,13-Jan-2025,14.79,15.34,14.425,15.16,197800
SNCR,13-Jan-2025,8.4,8.71,8.4,8.68,53200
SNCRL,13-Jan-2025,24.85,24.9,24.85,24.89,3600
SNCY,13-Jan-2025,15.88,16.01,15.04,15.8,787900
SND,13-Jan-2025,2.18,2.32,2.17,2.28,88300
SNDL,13-Jan-2025,1.81,1.84,1.79,1.8,1771300
SNDX,13-Jan-2025,13.1,13.24,12.54,12.8,1521200
SNES,13-Jan-2025,3.16,3.16,2.97,2.97,16800
SNEX,13-Jan-2025,97.26,100.11,96.6301,100.03,122000
SNFCA,13-Jan-2025,11.43,11.52,11.34,11.48,20200
SNGX,13-Jan-2025,3.21,3.32,3.09,3.13,29600
SNOA,13-Jan-2025,2.57,2.67,2.52,2.58,35400
SNPS,13-Jan-2025,489.08,493.39,485.21,487.43,890800
SNPX,13-Jan-2025,3.34,3.51,3.2,3.34,31300
SNRE,13-Jan-2025,44.34,45.035,44.14,44.9,454300
SNSE,13-Jan-2025,0.52,0.5465,0.4601,0.5304,584900
SNSR,13-Jan-2025,34.22,34.58,34.12,34.58,17500
SNT,13-Jan-2025,3.15,3.3863,3.1,3.21,33200
SNTG,13-Jan-2025,1.8,1.81,1.6901,1.775,5500
SNTI,13-Jan-2025,3.71,3.9,3.68,3.79,31700
SNY,13-Jan-2025,48.52,48.65,48.43,48.61,2001200
SNYR,13-Jan-2025,4.3,4.6843,4.23,4.49,14800
SOBR,13-Jan-2025,0.8892,0.9,0.79,0.8255,1429500
SOCL,13-Jan-2025,41.69,42.1,41.55,42.1,4700
SOFI,13-Jan-2025,13.64,14.085,13.6,14.07,32042300
SOGP,13-Jan-2025,1.77,1.8137,1.625,1.69,31900
SOHO,13-Jan-2025,0.8963,0.9279,0.8532,0.87,14300
SOHOB,13-Jan-2025,17.91,18.4,17.25,17.25,1900
SOHON,13-Jan-2025,17.7276,17.7276,17.4168,17.5855,1900
SOHOO,13-Jan-2025,16.975,16.975,16.975,16.975,400
SOHU,13-Jan-2025,11.81,12.04,11.66,11.9,42900
SOND,13-Jan-2025,3.29,3.29,2.99,3.1,36000
SONDW,13-Jan-2025,0.0124,0.013,0.01,0.0121,34200
SONM,13-Jan-2025,3.62,3.66,3.35,3.66,24100
SONN,13-Jan-2025,1.6,1.6,1.53,1.58,116700
SONO,13-Jan-2025,14.2,14.42,12.94,14.4,5787400
SOPA,13-Jan-2025,0.9179,0.92,0.87,0.89,53800
SOPH,13-Jan-2025,2.94,3.6,2.94,3.43,92800
SOTK,13-Jan-2025,3.95,3.95,3.53,3.77,8800
SOUN,13-Jan-2025,13.45,13.65,12.7,12.82,50049700
SOUNW,13-Jan-2025,6.45,7.02,5.8268,6,170900
SOWG,13-Jan-2025,2.63,3.0699,2.6282,3.01,154300
SOXM,13-Jan-2025,20.89,21.552,20.8,21.54,3400
SOXQ,13-Jan-2025,38.83,39.57,38.82,39.49,507000
SOXW,13-Jan-2025,20.38,20.7033,20.35,20.7033,200
SOXX,13-Jan-2025,213.85,217.84,213.66,217.53,2305300
SPAI,13-Jan-2025,3.55,3.75,3.385,3.45,59300
SPAM,13-Jan-2025,29.18,29.32,29.14,29.2197,600
SPAQ,13-Jan-2025,98.295,98.295,98.295,98.295,0
SPBC,13-Jan-2025,37.98,38.43,37.85,38.43,14600
SPC,13-Jan-2025,20.71,20.7165,19.08,20.68,28200
SPCB,13-Jan-2025,8.79,9.39,7.89,8.09,516400
SPCX,13-Jan-2025,23.48,23.48,23.48,23.48,100
SPFI,13-Jan-2025,31.99,33.45,31.99,33.37,55200
SPGC,13-Jan-2025,0.3132,0.3299,0.2915,0.3203,365000
SPHAU,13-Jan-2025,10.06,10.06,10.06,10.06,200
SPHL,13-Jan-2025,5.9,5.9,4.14,4.73,123200
SPI,13-Jan-2025,0.77,0.9669,0.6795,0.8551,6891200
SPKL,13-Jan-2025,10.67,10.67,10.64,10.65,28400
SPKLW,13-Jan-2025,0.1251,0.1251,0.125,0.125,1200
SPNS,13-Jan-2025,25.33,25.915,25.13,25.69,238200
SPOK,13-Jan-2025,15.52,15.835,15.4587,15.82,67900
SPPL,13-Jan-2025,1.06,1.11,0.882,0.914,735500
SPRB,13-Jan-2025,0.37,0.3705,0.3421,0.3553,1341100
SPRC,13-Jan-2025,0.8681,0.909,0.7001,0.8546,3415200
SPRO,13-Jan-2025,0.9609,1.01,0.9206,0.949,156400
SPRX,13-Jan-2025,26.21,26.401,25.94,26.28,66000
SPRY,13-Jan-2025,11.4,12.48,11.23,11.26,2107600
SPSC,13-Jan-2025,176.31,179.53,175.36,179.02,150200
SPT,13-Jan-2025,30.27,30.66,29.4788,30.38,436200
SPTN,13-Jan-2025,17.5,17.59,17.295,17.49,239600
SPWH,13-Jan-2025,2.17,2.215,2.0727,2.2,780600
SPYB,13-Jan-2025,25.41,25.9116,25.41,25.9116,5000
SPYM,13-Jan-2025,25.51,25.99,25.51,25.99,2600
SPYQ,13-Jan-2025,24.76,25.25,24.76,25.2451,5000
SQFT,13-Jan-2025,0.75,0.7506,0.67,0.6714,49100
SQFTP,13-Jan-2025,14.3,14.3,13.8287,14.2499,1200
SQLV,13-Jan-2025,41.28,41.9745,41.28,41.9745,1800
SQQQ,13-Jan-2025,32.98,33.28,32.08,32.15,47785700
SRAD,13-Jan-2025,18.92,18.93,18.3,18.705,724400
SRBK,13-Jan-2025,11.77,11.78,11.62,11.62,19100
SRCE,13-Jan-2025,54.53,55.935,53.2343,55.84,74000
SRDX,13-Jan-2025,38.36,38.36,35.7,35.84,662100
SRET,13-Jan-2025,19,19.56,19,19.52,23400
SRM,13-Jan-2025,0.5401,0.5537,0.5,0.5537,621100
SRPT,13-Jan-2025,124.88,127.91,116.29,118.43,1518000
SRRK,13-Jan-2025,39.72,43.5,38.82,42.6,909700
SRTS,13-Jan-2025,6.6,6.71,6.38,6.38,179200
SRZN,13-Jan-2025,11.25,13.06,11.1501,11.32,49000
SRZNW,13-Jan-2025,0.05,0.055,0.05,0.055,5900
SSBI,13-Jan-2025,7.33,7.43,7.02,7.43,8700
SSBK,13-Jan-2025,31.9,32.95,31.77,32.59,15700
SSKN,13-Jan-2025,3.04,3.04,2.94,2.95,5600
SSNC,13-Jan-2025,74.81,75.67,74.3,75.53,1439900
SSP,13-Jan-2025,2.29,2.355,2.25,2.29,467600
SSRM,13-Jan-2025,7.32,7.32,7.045,7.055,2154400
SSSS,13-Jan-2025,5.65,5.84,5.61,5.77,86200
SSTI,13-Jan-2025,12.55,12.5699,12.27,12.55,33000
SSYS,13-Jan-2025,9.06,9.06,8.3571,8.87,654700
STAA,13-Jan-2025,22.7,22.7,21.64,22.48,889600
STAF,13-Jan-2025,2.33,2.33,2.16,2.28,1895600
STAI,13-Jan-2025,2.06,2.1,1.91,1.97,795000
STBA,13-Jan-2025,35.16,35.74,34.87,35.64,241700
STBX,13-Jan-2025,1.4,1.53,1.25,1.48,675900
STEC,13-Jan-2025,0.73,0.748,0.7101,0.7162,21800
STEP,13-Jan-2025,56.75,57.61,56.3401,57.29,456900
STFS,13-Jan-2025,12.2,12.2,10.78,11.01,201800
STGW,13-Jan-2025,5.84,6.045,5.84,6.01,351800
STHO,13-Jan-2025,8.39,8.64,8.26,8.58,82400
STI,13-Jan-2025,0.5314,0.5559,0.4522,0.5005,1995400
STIM,13-Jan-2025,1.95,2.8,1.76,2.34,10353300
STKH,13-Jan-2025,1.65,1.69,1.56,1.61,18000
STKL,13-Jan-2025,7.15,7.5,7.15,7.33,644000
STKS,13-Jan-2025,2.84,3.1,2.77,3.09,142800
STLD,13-Jan-2025,116.23,123.81,115.37,123.27,2704200
STNC,13-Jan-2025,29.81,29.99,29.81,29.99,2700
STNE,13-Jan-2025,7.77,8.16,7.7223,8.14,4625100
STOK,13-Jan-2025,8.89,9,8.55,8.92,1095400
STRA,13-Jan-2025,90.99,93.825,90.895,93.77,83300
STRL,13-Jan-2025,159.77,163.2,158.01,162.22,291100
STRM,13-Jan-2025,3.6323,3.7595,3.59,3.7464,2600
STRO,13-Jan-2025,1.84,1.84,1.71,1.79,599500
STRR,13-Jan-2025,2.2,2.2011,2.16,2.19,3600
STRRP,13-Jan-2025,9.35,9.99,9.24,9.44,8000
STRS,13-Jan-2025,18.5,18.91,18.5,18.7,4800
STRT,13-Jan-2025,37.7,38.42,37.4504,38.42,12000
STSB,13-Jan-2025,24.1,24.2404,24.1,24.2404,13600
STSS,13-Jan-2025,2.03,2.0599,1.9,2.02,45300
STSSW,13-Jan-2025,0.0443,0.0455,0.0345,0.0455,6400
STTK,13-Jan-2025,1.15,1.21,1.11,1.19,98600
STX,13-Jan-2025,87.55,89.7,86.97,88.93,2715700
SUGP,13-Jan-2025,1.22,1.22,1.12,1.15,27100
SUNE,13-Jan-2025,2.21,2.22,1.93,2.03,153000
SUNS,13-Jan-2025,13.63,13.87,13.415,13.61,25100
SUPN,13-Jan-2025,37.36,38.06,37.075,37.57,301100
SURG,13-Jan-2025,1.66,1.68,1.58,1.58,154100
SUSB,13-Jan-2025,24.63,24.63,24.6,24.6,213100
SUSC,13-Jan-2025,22.44,22.46,22.4,22.4205,600800
SUSL,13-Jan-2025,101.05,102.23,101.05,102.23,56700
SUUN,13-Jan-2025,2.05,2.0539,1.96,2.03,34600
SVC,13-Jan-2025,2.58,2.615,2.54,2.6,1442300
SVCO,13-Jan-2025,7.36,7.71,7.355,7.5,91600
SVIIU,13-Jan-2025,11.3565,11.3565,11.35,11.35,1000
SVIIW,13-Jan-2025,0.07,0.07,0.07,0.07,100
SVMH,13-Jan-2025,0.04,0.045,0.035,0.0351,179399200
SVMHW,13-Jan-2025,0.021,0.0286,0.018,0.018,338300
SVRA,13-Jan-2025,2.78,2.81,2.6,2.79,1198600
SVRE,13-Jan-2025,0.8268,0.8578,0.8,0.8256,253800
SVREW,13-Jan-2025,0.032,0.032,0.029,0.029,1100
SWAG,13-Jan-2025,0.771,0.859,0.7317,0.859,140900
SWBI,13-Jan-2025,9.92,10.13,9.89,10.12,353600
SWIM,13-Jan-2025,6.38,6.59,6.265,6.39,376100
SWIN,13-Jan-2025,1.81,1.86,1.75,1.84,51300
SWKH,13-Jan-2025,15.9,16.3,15.8461,16.3,5900
SWKHL,13-Jan-2025,25.385,25.385,25.385,25.385,100
SWKS,13-Jan-2025,89.86,90.54,88.49,90.34,1639600
SWP,13-Jan-2025,24.75,24.92,24.75,24.9,6500
SWTX,13-Jan-2025,38.5,39.44,35.22,37.01,3626000
SWVL,13-Jan-2025,4.88,5.659,4.85,4.95,28700
SXTC,13-Jan-2025,0.4552,0.468,0.3828,0.422,294200
SXTP,13-Jan-2025,0.9775,1.04,0.9064,0.9202,255900
SY,13-Jan-2025,0.89,0.913,0.8852,0.913,10900
SYBT,13-Jan-2025,65.83,69.4998,65.83,67.99,123200
SYBX,13-Jan-2025,1.43,1.4302,1.38,1.42,16100
SYM,13-Jan-2025,25.32,25.34,23.66,24.47,1610300
SYNA,13-Jan-2025,74.81,75.9,73.965,75.34,385900
SYPR,13-Jan-2025,2.12,2.2,1.81,1.96,102000
SYRA,13-Jan-2025,0.55,0.56,0.4406,0.5185,707100
SYRE,13-Jan-2025,23,23,20.545,21.55,715600
SYRS,13-Jan-2025,0.2166,0.2211,0.202,0.2122,1084000
SYT,13-Jan-2025,1.66,1.66,1.5036,1.53,7400
SYTA,13-Jan-2025,7.4,7.64,6.49,6.78,162100
SYTAW,13-Jan-2025,0.055,0.0609,0.055,0.0609,8300
TACT,13-Jan-2025,4.34,4.49,4.31,4.49,21400
TAIT,13-Jan-2025,2.52,2.54,2.52,2.53,4700
TALK,13-Jan-2025,2.89,2.915,2.81,2.89,1711300
TALKW,13-Jan-2025,0.154,0.172,0.1365,0.172,46700
TANH,13-Jan-2025,0.16,0.1642,0.15,0.1601,3174700
TAOP,13-Jan-2025,0.3495,0.3531,0.3138,0.3222,508200
TARA,13-Jan-2025,5.47,5.47,5.1,5.31,264900
TARK,13-Jan-2025,42.01,43.12,41.1,43.12,56600
TARS,13-Jan-2025,49.97,50.7,45.76,47.02,1249600
TASK,13-Jan-2025,15,15.07,14.58,15.05,184600
TATT,13-Jan-2025,24.92,26.01,24.81,25.8,54300
TAVI,13-Jan-2025,9.94,9.94,9.94,9.94,500
